Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"OX OX-P082614 Hammer - Pro Heavy Duty Drywall Hammer - Wall Board Tool with Shock Reduction Grip - Multicolour - 14 oz
FORGED IN ONE PIECE: The OX Dry Wall Hammer is made using stainless steel for enhanced reliability and durability.
BUILT FOR THE PRO: The OX Dry Wall Hammer is made especially for framers, roofers, carpenters, contractors, tradesman and DIYers.
SHOCK REDUCTION GRIP HANDLE: The OX Dry Wall Hammer consists of a non-slip grip handle with shock reduction for added comfort while using the tool.
TOUGH AS AN OX: The OX Dry Wall Hammer is made from high quality materials and works well in diverse condition for a longer period of time without any hassle.
QUALITY YOU CAN RELY UPON: Engineered with top-notch materials and tested for optimum performance, our products are sure to make the work on the site convenient, smooth and quick.
Manufacturer Ox
Part Number OX-P082614
Product Dimensions 35 x 3.8 x 15.5 cm; 730.28 Grams
Item model number OX-P082614
Size 14 oz
Colour Multi-colour
Style Dry Wall
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x hammer
Batteries included? No
Batteries Required? No
Item Weight 730 g
","OX OX-P082614 Hammer - Pro Heavy Duty Drywall Hammer - Wall Board Tool with Shock Reduction Grip - Multicolour - 14 oz
FORGED IN ONE PIECE: The OX Dry Wall Hammer is made using stainless steel for enhanced reliability and durability.
BUILT FOR THE PRO: The OX Dry Wall Hammer is made especially for framers, roofers, carpenters, contractors, tradesman and DIYers.
SHOCK REDUCTION GRIP HANDLE: The OX Dry Wall Hammer consists of a non-slip grip handle with shock reduction for added comfort while using the tool.
TOUGH AS AN OX: The OX Dry Wall Hammer is made from high quality materials and works well in diverse condition for a longer period of time without any hassle.
QUALITY YOU CAN RELY UPON: Engineered with top-notch materials and tested for optimum performance, our products are sure to make the work on the site convenient, smooth and quick.
","Manufacturer Ox
Part Number OX-P082614
Product Dimensions 35 x 3.8 x 15.5 cm; 730.28 Grams
Item model number OX-P082614
Size 14 oz
Colour Multi-colour
Style Dry Wall
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x hammer
Batteries included? No
Batteries Required? No
Item Weight 730 g
",metal,other,730g,14oz,35,3.8,15.5,handle
"Draper 81065 5.4 kg Fibre Glass Shaft Fencing Hammer

Heavy duty fencing hammer with a solid cast iron head
Comfortable polypropylene coated fibreglass shaft
Shock-absorbing rubber grip

Product Dimensions 96 x 13.2 x 11.7 cm; 5.82 Kilograms
Part number DRA81065
Manufacturer Draper
Item model number DRA81065
ASIN B01DSOUA04
","Draper 81065 5.4 kg Fibre Glass Shaft Fencing Hammer

Heavy duty fencing hammer with a solid cast iron head
Comfortable polypropylene coated fibreglass shaft
Shock-absorbing rubber grip

","Product Dimensions 96 x 13.2 x 11.7 cm; 5.82 Kilograms
Part number DRA81065
Manufacturer Draper
Item model number DRA81065
ASIN B01DSOUA04
",plastic,other,5.4kg,other,96,13.2,11.7,other
"DeWalt High Velocity Hammer 12oz
Manufacturer Dewalt
Package Dimensions 40 x 20 x 3 cm; 700 Grams
Batteries included? No
Batteries Required? No
Item Weight 700 g
","DeWalt High Velocity Hammer 12oz
","Manufacturer Dewalt
Package Dimensions 40 x 20 x 3 cm; 700 Grams
Batteries included? No
Batteries Required? No
Item Weight 700 g
",other,other,700g,12oz,40,20,3,other
"Stanley 1-51-033 SteelMaster Curved Claw Hammer, 20 oz - 567 g
Heat treated steel head
Fully polished
Tubular steel shaft
Rubber grip
Soft grip
Manufacturer Stanley Black & Decker
Part Number 1-51-033
Product Dimensions 49 x 22.4 x 12.6 cm; 566.99 Grams
Item model number 1-51-033
Size 1 - Pack
Style Claw Hammer(567 g)
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 567 g
","Stanley 1-51-033 SteelMaster Curved Claw Hammer, 20 oz - 567 g
Heat treated steel head
Fully polished
Tubular steel shaft
Rubber grip
Soft grip
","Manufacturer Stanley Black & Decker
Part Number 1-51-033
Product Dimensions 49 x 22.4 x 12.6 cm; 566.99 Grams
Item model number 1-51-033
Size 1 - Pack
Style Claw Hammer(567 g)
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 567 g
",metal,other,567g,20oz,49,22.4,12.6,other
"Roughneck ROU61800 Slaters Hammer
Pointed pick for making holes in slates
Rectangular striking head for tile fixing
Claw in the centre for dulling nails
Non-slip rubber grip
16oz (454g) head
Manufacturer ROUGHNECK
Part Number ROU61800
Product Dimensions 33 x 2.3 x 1 cm; 512.56 Grams
Item model number 61-800
Colour Multi
Item Package Quantity 1
Included Components 1 x Slater Hammer 454 g (16 oz.)
Batteries included? No
Batteries Required? No
Item Weight 513 g
","Roughneck ROU61800 Slaters Hammer
Pointed pick for making holes in slates
Rectangular striking head for tile fixing
Claw in the centre for dulling nails
Non-slip rubber grip
16oz (454g) head
","Manufacturer ROUGHNECK
Part Number ROU61800
Product Dimensions 33 x 2.3 x 1 cm; 512.56 Grams
Item model number 61-800
Colour Multi
Item Package Quantity 1
Included Components 1 x Slater Hammer 454 g (16 oz.)
Batteries included? No
Batteries Required? No
Item Weight 513 g
",other,other,513g,16oz,33,2.3,1,other
"Stubai 2755022K Slater's Hammer bi-mat. Handle, Left 350 mm
STUBAI - Quality since more than 100 years
Slater's hammer bi-mat. handle, left
Produces by Stubai - approved by TIQ Tools
Manufacturer Stubai
Part Number 2755022K
Package Dimensions 36 x 25 x 1.8 cm; 640 Grams
Item model number 2755022K
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 640 g
","Stubai 2755022K Slater's Hammer bi-mat. Handle, Left 350 mm
STUBAI - Quality since more than 100 years
Slater's hammer bi-mat. handle, left
Produces by Stubai - approved by TIQ Tools
","Manufacturer Stubai
Part Number 2755022K
Package Dimensions 36 x 25 x 1.8 cm; 640 Grams
Item model number 2755022K
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 640 g
",other,other,640g,other,36,25,1.8,handle
"Qlt By Marshalltown SMH3 Masonry Hammer
Package Dimensions: 15.5 L x 2 H x 5 W (inches)
Package Weight : 4.06 pounds
Country of Origin : United States
Sharp end is used to chip off edges or small pieces of stone
Manufacturer Marshalltown
Part Number SMH3
Product Dimensions 2.54 x 2.54 x 2.54 cm; 1.81 Kilograms
Item model number SMH3
Item Package Quantity 1
Number of handles 1
Cutting Diameter 1 Inches
Included Components Masonry Hammer
Batteries Required? No
Assembled Diameter 1 Inches
Item Weight 1.81 kg
","Qlt By Marshalltown SMH3 Masonry Hammer
Package Dimensions: 15.5 L x 2 H x 5 W (inches)
Package Weight : 4.06 pounds
Country of Origin : United States
Sharp end is used to chip off edges or small pieces of stone
","Manufacturer Marshalltown
Part Number SMH3
Product Dimensions 2.54 x 2.54 x 2.54 cm; 1.81 Kilograms
Item model number SMH3
Item Package Quantity 1
Number of handles 1
Cutting Diameter 1 Inches
Included Components Masonry Hammer
Batteries Required? No
Assembled Diameter 1 Inches
Item Weight 1.81 kg
",other,other,1.81kg,other,2.54,2.54,2.54,handle
"Silverline HA35 Fibreglass Ball Pein Hammer 32 oz
Hardened steel polished head
Shock-absorbing fibreglass shaft with nylon surround
High-grip rubber handle
Bends, shapes metal and drives rivets into metal sheeting
32oz (907 g)
Manufacturer SLTL4
Part Number HA35
Product Dimensions 36.5 x 3.5 x 12.5 cm; 1.14 Kilograms
Item model number HA35
Size 32 oz
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 1.14 kg
","Silverline HA35 Fibreglass Ball Pein Hammer 32 oz
Hardened steel polished head
Shock-absorbing fibreglass shaft with nylon surround
High-grip rubber handle
Bends, shapes metal and drives rivets into metal sheeting
32oz (907 g)
","Manufacturer SLTL4
Part Number HA35
Product Dimensions 36.5 x 3.5 x 12.5 cm; 1.14 Kilograms
Item model number HA35
Size 32 oz
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 1.14 kg
",metal,other,1.14kg,32oz,36.5,3.5,12.5,handle
"Estwing E3/239mm Roofers Pick Hammer - Vinyl
Solid forged from one piece of American Steel for ultimate durability and strength
Also known as a German Pattern Hammer this is specially designed for the roofing trade
Magnetised, recessed head for starting nails accurately
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number ESTE3239MM
Product Dimensions 3.3 x 31.7 x 16.6 cm; 986 Grams
Item model number ESTE3239MM
Size Vinylgriff, geraute Bahn, mit Magnet
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 986 g
","Estwing E3/239mm Roofers Pick Hammer - Vinyl
Solid forged from one piece of American Steel for ultimate durability and strength
Also known as a German Pattern Hammer this is specially designed for the roofing trade
Magnetised, recessed head for starting nails accurately
Patented shock reduction grip offers comfort, durability and reduced impact vibrations by 70%
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number ESTE3239MM
Product Dimensions 3.3 x 31.7 x 16.6 cm; 986 Grams
Item model number ESTE3239MM
Size Vinylgriff, geraute Bahn, mit Magnet
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 986 g
",metal,other,986g,other,3.3,31.7,16.6,other
"Estwing EB3/3LB 3 Vinyl Grip One-Piece Mash Hammer, Multi, Size
The proper tool for driving hardened nails and cold chisels
Solid forged in one piece
World's best shock reduction grip
Made in the USA
Manufacturer Estwing
Part Number B3-3LB
Product Dimensions 28 x 6.77 x 3.32 cm; 1.59 Kilograms
Item model number BL353
Size One Size
Colour Multi
Material Stainless Steel
Power Source Hand Powered
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Certification (unset)
Batteries included? No
Batteries Required? No
Item Weight 1.59 kg
","Estwing EB3/3LB 3 Vinyl Grip One-Piece Mash Hammer, Multi, Size
The proper tool for driving hardened nails and cold chisels
Solid forged in one piece
World's best shock reduction grip
Made in the USA
","Manufacturer Estwing
Part Number B3-3LB
Product Dimensions 28 x 6.77 x 3.32 cm; 1.59 Kilograms
Item model number BL353
Size One Size
Colour Multi
Material Stainless Steel
Power Source Hand Powered
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Certification (unset)
Batteries included? No
Batteries Required? No
Item Weight 1.59 kg
",metal,other,1.59kg,other,28,6.77,3.32,other
"Draper 51095 Rm956/2 Rubber Mallet with Hardwood Shaft, 400g
Rubber mallet manufactured
Heavy-duty rubber head
That's securely fitted to a hardwood shaft by a fixed pin
The rubber head delivers a gentle but firm blow
Used as a general-purpose mallet in many industries
Manufacturer Draper
Part Number 51095
Product Dimensions 32.7 x 9.4 x 6 cm; 480 Grams
Item model number 51095
Size 400g
Colour Blue
Item Package Quantity 1
Number Of Pieces 1
Included Components Draper Rubber Mallet With Hardwood Shaft (400G - 14.5oz)
Batteries included? No
Batteries Required? No
Item Weight 480 g
","Draper 51095 Rm956/2 Rubber Mallet with Hardwood Shaft, 400g
Rubber mallet manufactured
Heavy-duty rubber head
That's securely fitted to a hardwood shaft by a fixed pin
The rubber head delivers a gentle but firm blow
Used as a general-purpose mallet in many industries
","Manufacturer Draper
Part Number 51095
Product Dimensions 32.7 x 9.4 x 6 cm; 480 Grams
Item model number 51095
Size 400g
Colour Blue
Item Package Quantity 1
Number Of Pieces 1
Included Components Draper Rubber Mallet With Hardwood Shaft (400G - 14.5oz)
Batteries included? No
Batteries Required? No
Item Weight 480 g
",wood,blue,480g,14.5oz,32.7,9.4,6,other
"Stanley FMHT51295 FATMAX 28oz 1pc Steel Framing Hammer
Patented AntiVibe technology minimizes vibration and shock at impact
Forged, one-piece steel construction for increased strength and durability
Slip-resistant handle for a secure grip and added comfort. Precision balanced
Precision balanced
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
Manufacturer Stanley Tools
Part Number FMHT51295
Product Dimensions 40.39 x 14.73 x 3.18 cm; 1.13 Kilograms
Item model number FMHT51295
Item Package Quantity 1
Measurement System Metric
Included Components 1) 28oz Framing Hammer
Batteries included? No
Batteries Required? No
Item Weight 1.13 kg
","Stanley FMHT51295 FATMAX 28oz 1pc Steel Framing Hammer
Patented AntiVibe technology minimizes vibration and shock at impact
Forged, one-piece steel construction for increased strength and durability
Slip-resistant handle for a secure grip and added comfort. Precision balanced
Precision balanced
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
","Manufacturer Stanley Tools
Part Number FMHT51295
Product Dimensions 40.39 x 14.73 x 3.18 cm; 1.13 Kilograms
Item model number FMHT51295
Item Package Quantity 1
Measurement System Metric
Included Components 1) 28oz Framing Hammer
Batteries included? No
Batteries Required? No
Item Weight 1.13 kg
",metal,other,1.13kg,28oz,40.39,14.73,3.18,handle
"PICARD Solid Steel FRAMING Hammer Leather Grip Handle, 0079600-22
hammer
professional
quality
Manufacturer Picard
Part Number 079600-22
Product Dimensions 15.24 x 3.18 x 43.18 cm; 1.13 Kilograms
Item model number 0079600-22
Size Ledergriff, glatte Bahn
Power Source Hand Powered
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Usage Professional
Included Components PICARD SOLID STEEL FRAMING HAMMER LEATHER GRIP HANDLE
Batteries included? No
Batteries Required? No
Item Weight 1.13 kg
","PICARD Solid Steel FRAMING Hammer Leather Grip Handle, 0079600-22
hammer
professional
quality
","Manufacturer Picard
Part Number 079600-22
Product Dimensions 15.24 x 3.18 x 43.18 cm; 1.13 Kilograms
Item model number 0079600-22
Size Ledergriff, glatte Bahn
Power Source Hand Powered
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Usage Professional
Included Components PICARD SOLID STEEL FRAMING HAMMER LEATHER GRIP HANDLE
Batteries included? No
Batteries Required? No
Item Weight 1.13 kg
",metal,other,1.13kg,other,15.24,3.18,43.18,handle;led
"Fiskars 750230-1001 750230-1002 General Use Hammer, 15.5 Inch
Patented IsoCore Shock Control System transfers 4X less shock and vibration than wood handles, reducing punishment your body takes
Head optimized for balance, weight and superior durability
Handle flare keeps the tool firmly in hand when swinging
Softgrip handle is sculpted to fit your hand; texturing features dimples for grip and smaller dimples where the palm sits to prevent blisters
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
Manufacturer Fiskars
Part Number 750230-1001
Product Dimensions 3.81 x 13.97 x 39.37 cm; 952.54 Grams
Item model number 750230-1001
Size 15.5 Inch
Item Package Quantity 1
Included Components Hammers
Batteries included? No
Batteries Required? No
Item Weight 953 g
","Fiskars 750230-1001 750230-1002 General Use Hammer, 15.5 Inch
Patented IsoCore Shock Control System transfers 4X less shock and vibration than wood handles, reducing punishment your body takes
Head optimized for balance, weight and superior durability
Handle flare keeps the tool firmly in hand when swinging
Softgrip handle is sculpted to fit your hand; texturing features dimples for grip and smaller dimples where the palm sits to prevent blisters
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
","Manufacturer Fiskars
Part Number 750230-1001
Product Dimensions 3.81 x 13.97 x 39.37 cm; 952.54 Grams
Item model number 750230-1001
Size 15.5 Inch
Item Package Quantity 1
Included Components Hammers
Batteries included? No
Batteries Required? No
Item Weight 953 g
",other,other,953g,other,3.81,13.97,39.37,handle
"Estwing E239mm Roofers Pick Hammer - Leather Grip
Solid forged from one piece of American Steel for ultimate durability and strength
Also known as a German Pattern Hammer this is specially designed for the roofing trade
Magnetised, recessed head for starting nails accurately
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
Manufacturer Estwing
Part Number ESTE239MM
Product Dimensions 18.01 x 32 x 2.49 cm; 421.84 Grams
Item model number ESTE239MM
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 422 g
","Estwing E239mm Roofers Pick Hammer - Leather Grip
Solid forged from one piece of American Steel for ultimate durability and strength
Also known as a German Pattern Hammer this is specially designed for the roofing trade
Magnetised, recessed head for starting nails accurately
Genuine leather grip has been hand sanded and lacquered for a durable yet comfortable finish
Proudly manufactured in Rockford, USA
","Manufacturer Estwing
Part Number ESTE239MM
Product Dimensions 18.01 x 32 x 2.49 cm; 421.84 Grams
Item model number ESTE239MM
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 422 g
",metal,other,422g,other,18.01,32,2.49,other
